channelId,channelTitle,publishedAt,spotify_index,title,video_id
UCx8v-goujcpBVF7QKALgp3g,Dan And Shay,2018-05-18T04:04:58Z,2360,Dan + Shay - Speechless (Wedding Video),7UoP9ABJXGE
UCUJTvb20oc_15y3DRNvZlEA,Swae Lee,2019-08-16T04:30:03Z,3896,Swae Lee - Won&#39;t Be Late ft. Drake (Lyric Video),iBioIsLoXoE
UCxE5jEls-T0QtlTHT8lI1lw,OliviaRodrigoVEVO,2021-04-01T16:00:27Z,4367,Olivia Rodrigo - deja vu (Official Video),cii6ruuycQA
UCa10nxShhzNrCE1o2ZOPztg,Trap Nation,2014-12-18T12:51:02Z,2426,Jetta - I&#39;d Love to Change the World (Matstubs Remix),5hEh9LiSzow
UCaHNFIob5Ixv74f5on3lvIw,CalvinHarrisVEVO,2016-10-28T07:00:01Z,323,Calvin Harris - My Way (Official Video),b4Bj7Zb-YD4
UCXJDX1KK6t121Z9FLhu5o2A,PinkVEVO,2012-10-10T10:00:27Z,450,P!nk - Try (Official Video),yTCDVfMz15M
UCFzm6oAGFmmZfkrzQ5wATSQ,ZEDDVEVO,2015-06-11T17:00:01Z,940,Zedd - Beautiful Now ft. Jon Bellion (Official Music Video),n1a7o44WxNo
UCVrPiUtl29kULN2HIAm244Q,LordeVEVO,2013-06-24T02:00:42Z,473,Lorde - Tennis Court,D8Ymd-OCucs
UCFNosi99Sp0_eLilBiXmmXA,FutureVEVO,2016-03-26T00:00:00Z,326,Future - Low Life (Official Music Video) ft. The Weeknd,K_9tX4eHztY
UC7X_qC_rgc3s04Aw1t5DSHg,georgemichaelVEVO,2009-10-25T21:05:50Z,2465,George Michael - Careless Whisper (Official Video),izGwDsrQ1eQ
UCXVMHu5xDH1oOfUGvaLyjGg,Lizzo Music,2018-06-22T15:44:26Z,2911,Lizzo - Boys (Official Video),HQliEKPg1Qk
UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithVEVO,2019-07-19T03:58:14Z,2319,Sam Smith - How Do You Sleep? (Official Video),PmYypVozQb4
UCmPuJ2BltKsGE2966jLgCnw,acdcVEVO,2010-01-28T20:49:46Z,2151,AC/DC - Shoot To Thrill (Iron Man 2 Version),xRQnJyP77tY
UCtTfSyci2urfwXXu_eRpNRA,LilNasXVEVO,2019-07-19T04:00:06Z,1995,Lil Nas X - Old Town Road (Official Video) ft. Billy Ray Cyrus,r7qovpFAGrQ
UCbulh9WdLtEXiooRcYK7SWw,Metallica,2009-10-27T01:50:56Z,2628,Metallica: Sad But True (Official Music Video),A8MO7fkZc5o
UCc4o6gJBS8VQto3ZR5Z_wcw,DireStraitsVEVO,2010-02-23T17:31:45Z,2191,Dire Straits - Walk Of Life,kd9TlGDZGkI
UCncmmq2xV1002xNnx9_rDhw,MoratVEVO,2015-11-13T09:00:00Z,2115,Morat - Cómo Te Atreves,_gm5piKnrS4
UCZijND2e2tPp2AQL8Go2YSg,BritneySpearsVEVO,2013-10-02T01:40:00Z,1595,Britney Spears - Work B**ch (Official Music Video),pt8VYOfr8To
UCUirUqYINiN09tUOviNn7Kw,Trap Kingdom,2016-03-12T16:40:03Z,2806,The Weeknd - Often (Kygo Remix),QhhxIMg2ulI
UCjYO25ZVJT523TD1iYHzcbw,ChildishGambinoVEVO,2012-02-11T05:00:00Z,1390,Childish Gambino - Heartbeat (Official Video),dFVxGRekRSg
UC9zY_E8mcAo_Oq772LEZq8Q,THE FIRST TAKE,2019-12-06T13:00:10Z,4000,LiSA - 紅蓮華 / THE FIRST TAKE,MpYy6wwqxoo
UCx3PiIfsGF0Px-vY5OciMDg,photofinishrecords,2008-10-20T16:37:48Z,2967,3OH!3 - DON&#39;T TRUST ME [OFFICIAL MUSIC VIDEO],mdB3Oyd5HtU
UCsFPCqkPsesPa8XxN1pJx-w,thebandheart,2015-12-18T07:57:09Z,2363,Heart - &quot;Barracuda&quot; (1977),PeMvMNpvB5M
UCz2SUbUr2k0T3nEmutgsPjg,Hear This Music,2017-04-08T06:48:26Z,1978,Me Mata - Bad Bunny x Arcangel x Bryant Myers x Almighty x Noriel x Baby Rasta x Brytiago 🏌,0riLangypho
UCzbcw181Z5akuNUNLXqFtsQ,JaxJonesVEVO,2018-07-04T07:00:01Z,4233,"Jax Jones, Mabel - Ring Ring (Official Video) ft. Rich The Kid",KXanlLjOFh0
UCeJIbOka3ZF8TSWT_-kHmSA,Capital Bra,2019-09-19T22:00:12Z,3013,CAPITAL BRA &amp; SAMRA &amp; LEA - 110 (PROD. BY BEATZARRE &amp; DJORKAEFF),dab3fgqboeA
UCk0wwaFCIkxwSfi6gpRqQUw,CamilaCabelloVEVO,2018-10-10T12:58:00Z,3036,Camila Cabello - Consequences (orchestra),k73EBmeJ950
UCrwmu-gceGOmtZeuTsn7DlQ,BlackEyedPeasVEVO,2009-06-16T22:48:50Z,779,The Black Eyed Peas - Where Is The Love? (Official Music Video),WpYeekQkAdc
UChpJbg7zMbi5jx9Gdjaxa9g,KanyeWestVEVO,2013-07-23T15:40:08Z,451,Kanye West - BLKKK SKKKN HEAD (Explicit),q604eed4ad0
UC1SqP7_RfOC9Jf9L_GRHANg,AviciiOfficialVEVO,2019-06-24T14:00:08Z,2320,Avicii - Heaven (Tribute Video),fqzhtvLWefA
UCI8Ry7NdFNLel-S8dWU7mDA,EltonJohnVEVO,2010-09-01T16:07:55Z,2311,Elton John - I&#39;m Still Standing,ZHwVBirqD2s
UCfm1wtWNhY4Q09K0PX_h9Mw,KodalineVEVO,2013-01-23T11:00:30Z,1712,Kodaline - High Hopes (Official Music Video),E4povfmX144
UCXJDX1KK6t121Z9FLhu5o2A,PinkVEVO,2017-11-21T14:00:02Z,1767,P!NK - Beautiful Trauma (Official Video),EBt_88nxG4c
UCvu362oukLMN1miydXcLxGg,EllieGouldingVEVO,2019-07-17T13:58:14Z,2404,"Ellie Goulding, Juice WRLD - Hate Me (Official Video)",UZwi9SHgzGY
UCf3cbfAXgPFL6OywH7JwOzA,MeghanTrainorVEVO,2015-03-16T15:30:00Z,385,Meghan Trainor - Dear Future Husband (Official Video),ShlW5plD_40
UClVrJwcIy7saPcGc1nct80A,Fueled By Ramen,2015-07-20T15:01:20Z,1061,twenty one pilots: Lane Boy [OFFICIAL VIDEO],ywvRgGAd2XI
UCfgsFOdVScKetBXYrFNr5LQ,A Boogie Wit da Hoodie,2018-12-14T05:00:00Z,1990,A Boogie Wit Da Hoodie - Startender (feat. Offset &amp; Tyga) [Official Audio],DEoAbqwmZro
UCrHeROKlt3iOzhZHRV2oYkg,TimbalandVEVO,2009-06-17T05:20:38Z,683,Timbaland - Apologize ft. OneRepublic,ZSM3w1v-A_Y
UCoehRqkqt8QGZCWPrXxltXg,journeyVEVO,2010-02-26T17:24:13Z,2503,Journey - Faithfully (Official Video),OMD8hBsA-RI
UCSEmH1YyFWltSBYkfLMtkcg,ElvisPresleyVEVO,2013-12-15T11:35:39Z,3472,Elvis Presley - Burning Love (Official Audio),zf2VYAtqRe0
UC9TuFMtzJ_eE4nRLMHh0w2g,TheCoralVEVO,2011-01-15T02:59:26Z,4257,The Coral - Dreaming Of You (Director&#39;s Cut),QXt723fN1ss
UCC97YECWMDgNOUueXku_KMA,Lobo Ghost Reaper,2010-05-25T01:28:31Z,3593,IT&#39;S A LONG WAY TO THE TOP (IF YOU WANNA ROCK &#39;N&#39; ROLL) - AC DC,-sUXMzkh-jI
UCD4UMQ7oryQQq5gqZStJQ6g,Azealia Banks,2011-09-13T06:18:39Z,2372,AZEALIA BANKS - 212 FT. LAZY JAY,i3Jv9fNPjgk
UChpJbg7zMbi5jx9Gdjaxa9g,KanyeWestVEVO,2016-07-29T16:00:02Z,2376,Kanye West - Wolves (Balmain Campaign),LsA84bXrBZw
UCh__YhmGdnvPh5fSdF8DJnQ,TOWERofDOOM,2018-09-23T05:00:54Z,2858,December Avenue feat. Moira Dela Torre - Kung &#39;Di Rin Lang Ikaw (OFFICIAL MUSIC VIDEO),P1pwbnzbe7g
UCXQIVincj_W4CYfWKB1iPVQ,CamiloVEVO,2020-09-21T22:00:10Z,4170,Camilo - Vida de Rico (Official Video),qKp1f7Vn9dM
UC6o_eP6dCOqsMrRoKcDvruw,MCZaacVEVO,2020-06-26T14:00:06Z,3725,"MC Zaac, Anitta, Tyga - Desce Pro Play (PA PA PA)",OEtZ4eE3bA0
UCN5dSZVxZtDULZ-ogtbEh4Q,Wale,2017-08-15T14:34:55Z,2490,"Wale - My Love (feat. Dua Lipa, Major Lazer &amp; Wizkid) [Official Music Video]",jzf1GbCf6G4
UC2xskkQVFEpLcGFnNSLQY0A,RihannaVEVO,2009-11-25T23:36:36Z,2374,Rihanna - Pon de Replay (Internet Version),oEauWw9ZGrA
UCvhQPdeTHzIRneScV8MIocg,Clean Bandit,2016-10-21T11:30:36Z,67,Clean Bandit - Rockabye (feat. Sean Paul &amp; Anne-Marie) [Official Video],papuvlVeZg8
UC7zOpx9wgvGBCDEjujnAPQA,BigSeanVEVO,2016-12-12T20:00:04Z,788,Big Sean - Bounce Back (Official Music Video),phr1pOFK1V8
UCM9r1xn6s30OnlJWb-jc3Sw,XXXTENTACION,2017-08-24T19:26:26Z,1217,XXXTENTACION - Fuck Love (Audio) (feat. Trippie Redd),JcWOSgImiRw
UCHE7rAi1Fw1CBmQXFtvJmrw,LIVELOVEASAPVEVO,2019-08-28T14:00:03Z,3605,A$AP Rocky - Babushka Boi (Official Video),KViOTZ62zBg
UCmKdSrwf1e8coqAzUsrVHZw,SiaVEVO,2014-05-06T13:00:03Z,49,Sia - Chandelier (Official Video),2vjPBrBU-TM
UC0C-w0YjGpqDXGB8IHb662A,Ed Sheeran,2017-03-03T07:11:14Z,953,Ed Sheeran - What Do I Know? [Official Audio],6B9J3lEyffA
UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,2020-10-23T04:00:10Z,3841,The Kid LAROI - So Done (Directed by Cole Bennett),yasj3j76SyM
UCcN-NDV03eHs6oLd1pe2r8w,KhalidVEVO,2017-08-01T14:00:02Z,1005,Khalid - Young Dumb &amp; Broke (Official Video),IPfJnp1guPc
UCDPM_n1atn2ijUwHd0NNRQw,Coldplay,2008-08-04T09:36:03Z,278,Coldplay - Viva La Vida (Official Video),dvgZkm1xWPE
UC3rSU_enoFy28wQ5j0I9Vzw,Jawsh685VEVO,2020-06-11T04:00:10Z,3324,Jawsh 685 x Jason Derulo - Savage Love (Laxed - Siren Beat) (Official Audio),mUuyEX2M0gc
UCNqs2VoY5KXMeOm4wo5U2Lw,OfMonstersAndMenVEVO,2014-07-29T15:50:00Z,855,Of Monsters And Men - Dirty Paws (Official Lyric Video),mCHUw7ACS8o
UC-lkm1huv9jCUH28E7cKmew,fosterthepeopleVEVO,2012-04-26T07:00:08Z,1278,Foster The People - Houdini (Video),_GMQLjzVGfw
UCeqZi_19IJ0bNaGVugG7u7A,GryffinVEVO,2017-04-28T17:00:03Z,1985,"Gryffin, Illenium - Feel Good ft. Daya",gBkWR-WfEeU
UC0HdHfBr9t6onL0symFngmw,Stoney Maloney,2016-12-11T14:56:06Z,1124,Post Malone - No Option,766fvdgjbzw
UC0KAFLxIiaR_FFNYDL3utGw,ASAPROCKYUPTOWN,2015-05-20T02:05:36Z,910,A$AP Rocky - L$D (LOVE x $EX x DREAMS),yEG2VTHS9yg
UC0sQemK7pgX5fYy0k1MFsHg,The White Stripes,2007-05-25T16:04:03Z,3575,The White Stripes - Icky Thump (Official Music Video),1OjTspCqvk8
UCnPjVVu__eOVZnAnjBiGhKA,JamesAVEVO,2016-09-09T07:00:00Z,12,James Arthur - Say You Won&#39;t Let Go,0yW7w8F2TVA
UCrFB54bqp8sda4udJyNswlA,DJKhaledVEVO,2018-07-27T17:00:03Z,1517,"DJ Khaled - No Brainer (Official Video) ft. Justin Bieber, Chance the Rapper, Quavo",kxloC1MKTpg
UCgsj4WI-t6bLuovqX-2k1tA,Bliss Corporation,2009-09-02T08:39:01Z,1211,Eiffel 65 - Blue (Da Ba Dee) [Gabry Ponte Ice Pop Mix] (Original Video with subtitles),68ugkg9RePc
UCR70T1yhNJkR8jFd1GyRNpw,Laurent Zen,2013-10-22T19:22:22Z,378,The XX   Intro long version],veHqJSC-9Lo
UCmKdSrwf1e8coqAzUsrVHZw,SiaVEVO,2016-03-21T14:00:01Z,44,Sia - Cheap Thrills (Performance Edit),31crA53Dgu0
UCGh8tmH9x9njaI2mXfh2fyg,CrhymeTV,2017-08-23T23:23:32Z,4124,RAF CAMORA - Primo (prod. X-Plosive &amp; RAF Camora),rsrDYTEicq8
UCsXfDf1CDgU3SCt0gxJNXGg,justintimberlakeVEVO,2016-05-17T04:00:01Z,55,CAN&#39;T STOP THE FEELING! (from DreamWorks Animation&#39;s &quot;TROLLS&quot;) (Official Video),ru0K8uYEZWw
UCDGmojLIoWpXok597xYo8cg,BillieEilishVEVO,2017-12-15T05:00:00Z,2387,"Billie Eilish, Vince Staples - &amp;burn (Audio)",BbQlBOHwZz8
UCRzzwLpLiUNIs6YOPe33eMg,ChainsmokersVEVO,2015-06-16T07:00:01Z,113,The Chainsmokers - Roses (Audio) ft. ROZES,FyASdjZE0R0
UCD58rE0B2PDe3se2nCv1yRA,kansasVEVO,2009-11-07T12:48:10Z,1340,Kansas - Dust in the Wind (Official Video),tH2w6Oxx0kQ
UC8zJedg1f4sKnyuHWeS6vyw,50 Cent,2020-04-30T02:57:02Z,2699,Chief Keef Feat 50 Cent &amp; Wiz Khalifa - &quot;Hate Bein&#39; Sober&quot;,ISj_j2h9UjA
UClvCYrXBy7ft_5zKD7-cxKQ,mushroomvideos,2011-02-07T05:15:07Z,3183,We The Kings - Check Yes Juliet (Run Baby Run),NnilaaFrza4
UC1l7wYrva1qCH-wgqcHaaRg,David Guetta,2020-09-11T04:32:30Z,4293,David Guetta &amp; Sia - Let’s Love (Lyric video),UBsPNEVt0SM
UCfyi9QuDWdapI6ICbjYgxtA,JonasBrothersVEVO,2019-03-01T04:58:14Z,1988,Jonas Brothers - Sucker (Official Video),CnAmeh0-E-U
UCCCIzjqbX7psrn0HYG50phg,Gustavo Mioto,2020-02-21T20:12:04Z,2753,Gustavo Mioto - ANTI-AMOR - DVD Ao Vivo em Fortaleza,5f_8EVssFI0
UC3N5y6UWKJaKqoU2b_0MfTQ,LanaDelReyVEVO,2017-02-20T16:05:00Z,1600,Lana Del Rey - Love,3-NTv0CdFCk
UCTADar3wgHZaPoZYGYgKGaw,Alex Rose,2020-01-17T15:30:10Z,4269,Alex Rose ft. Rafa Pabon - Jangueo (Video Oficial),P2Rc4eoj8Ms
UCE93lBWxVD9W-bl7m2iFxlA,NoahCyrusVEVO,2019-07-31T15:57:41Z,2884,Noah Cyrus - July (Official Video),KhjTa_7Nq6Y
UCqs-lZOF6bv7ayLr4B8mWHg,JordinSparksVEVO,2009-10-03T04:39:25Z,3110,"Jordin Sparks, Chris Brown - No Air (Official Video) ft. Chris Brown",WBKnpyoFEBo
UCsEj8E122ibbJetQe8BoV7g,KaneBrownVEVO,2018-06-21T22:00:00Z,3245,Kane Brown - Lose It,Z8nkc2KKjd8
UCvkDPD6HvQWqOTELxTmXusw,YKOsirisVEVO,2019-02-08T16:57:44Z,2728,YK Osiris - Worth It (Official Video),nPiFfJ0UTqE
UClAsydMt3vc-Pcmp7mrB5Rw,Letras Rojas,2020-01-09T13:30:06Z,3026,"Arcangel, Sech, Dímelo Flow - Sigues Con El (Letras)",ps87nWkgAfc
UCvtZDkeFxMkRTNqfqXtxxkw,systemofadownVEVO,2009-10-03T07:35:20Z,1705,System Of A Down - Lonely Day (Official HD Video),DnGdoEa1tPg
UCkAeZNEq_a6xW9KpdHDog3g,Tom Urrutia,2015-06-30T20:19:20Z,3969,The Who MY GENERATION album MONO vs STEREO,dqD1a4lD1CE
UCSpNS4dJ8wIScwMqatIdiQw,Summer Walker,2020-01-07T16:00:11Z,3484,Summer Walker - Come Thru (with Usher) [Official Music Video],BOaJloEPUCg
UCVWA4btXTFru9qM06FceSag,PitbullVEVO,2014-05-16T14:00:04Z,3237,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (Olodum Mix),TGtWWb9emYI
UCfLdIEPs1tYj4ieEdJnyNyw,Lauv,2019-09-19T04:00:12Z,3177,Lauv - Feelings [Official Visualizer],2k5w6eTxGXk
UCiXsh6CVvfigg8psfsTekUA,AerosmithVEVO,2013-05-03T07:00:09Z,839,Aerosmith - Dream On (Official Audio),89dGC8de0CA
UC-BZqVQqpqSwVlU5Urw4egA,NWAVEVO,2009-02-27T12:44:03Z,3219,N.W.A. - Straight Outta Compton (Official Music Video),TMZi25Pq3T8
UCR72FMPr2lMA2mZNOWXUpwg,Cherlloydvevo,2012-05-01T07:00:08Z,4187,Cher Lloyd - Want U Back (US Version) (Official Music Video),LPgvNlrBfb0
UCM6LGK-1wJyNl7q21_3RI-w,VanMorrisonVEVO,2013-07-08T22:12:54Z,1353,Van Morrison - Brown Eyed Girl (Official Audio),UfmkgQRmmeE
UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,2020-10-02T17:37:52Z,3982,Bruno Mars - Count on Me (Official Lyric Video),6k8cpUkKK4c
UCJfH2PvOkxmlMTvLV6M6SDw,Various Artists - Topic,2021-09-09T10:04:58Z,4027,Come Alive,yR6AHsAjnec
UCGnjeahCJW1AF34HBmQTJ-Q,shakiraVEVO,2009-10-03T04:47:55Z,481,Shakira - Hips Don&#39;t Lie (Official 4K Video) ft. Wyclef Jean,DUT5rEU6pqM
UC-yW8iz7ICKv_bhuxLtcJaw,TateMcRaeVEVO,2020-02-07T16:00:07Z,3503,Tate McRae - stupid (Official Video),ipbfrPZd-x4
UCu8RF4QhtrDa8G1nD1dhFRg,Mark Higgins,2006-11-18T19:52:49Z,1942,I&#39;m Shipping Up To Boston - Dropkick Murphys,x-64CaD8GXw
UCIE6_c6qPrHzuVRssQ5B0lQ,PentatonixVEVO,2016-10-21T13:58:56Z,1684,Pentatonix - Hallelujah (Official Video),LRP8d7hhpoQ
UCveWMJeHgcIUPMnFzd7Vxjg,Disturbed,2009-10-29T21:24:40Z,4445,Disturbed - Inside The Fire [Official Music Video],rxujAPhxlo0
UCI8Ry7NdFNLel-S8dWU7mDA,EltonJohnVEVO,2016-12-07T10:00:01Z,3741,Elton John - Step Into Christmas,IbRtGMm96F8
UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,2013-11-13T08:00:01Z,236,Imagine Dragons - On Top Of The World (Official Music Video),w5tWYmIOWGk
UCRzzwLpLiUNIs6YOPe33eMg,ChainsmokersVEVO,2019-07-24T15:58:45Z,2357,"The Chainsmokers, ILLENIUM - Takeaway (Official Video) ft. Lennon Stella",lzkKzZmRZk8
UCFwC3Ryue6CorFm2xCEG0Aw,H.E.R.,2016-09-14T16:43:43Z,3206,H.E.R. - Focus,Uj9y5xkHZaU
UCuE1A4MDBt8YkgUkRAKMtjw,Kehlani,2017-03-17T16:00:04Z,941,Kehlani &amp; G-Eazy - Good Life (from The Fate of the Furious: The Album) [Official Video],FG9M0aEpJGE
UCnzJFckvQBA5nn9lMu08LWQ,JColeVEVO,2015-04-21T14:00:05Z,476,J. Cole - Wet Dreamz (Video),eCGV26aj-mM
UCemsMvkKR1VDm5xtupQ9kyg,RagnBoneManVEVO,2016-07-21T11:00:00Z,819,Rag&#39;n&#39;Bone Man - Human (Official Video),L3wKzyIN1yk
UCvSYWFuxJKTIbSZlww9hAww,ETHERNET DESPAIR,2016-12-15T17:06:45Z,2563,Post Malone  - Feel feat Kehlani (Stoney Album),q7Smy6Jn8j0
UCXYRdIXDdeZIf816EWAr5zQ,Macklemore LLC,2017-09-21T16:02:57Z,1142,MACKLEMORE FEAT KESHA - GOOD OLD DAYS (OFFICIAL MUSIC VIDEO),1yYV9-KoSUM
UCLDAM_6WwevNIPHz7IalMLw,Noriel,2019-08-08T22:20:32Z,3074,"Noriel, Myke Towers, Rauw Alejandro, Almighty - Cuerpo En Venta 😈🤑 [Video Oficial]",i4c3jWxJuaU
UCXwJE0iEj-xADTskRw3EaXg,UB40VEVO,2009-06-02T23:49:39Z,1269,UB40 - Red Red Wine (Official Video),zXt56MB-3vc
UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,2016-11-18T04:08:44Z,1179,Bruno Mars - Chunky (Official Audio),oacaq_1TkMU
UCF_fDSgPpBQuh1MsUTgIARQ,TheWeekndVEVO,2015-01-21T15:00:12Z,123,The Weeknd - Earned It (from Fifty Shades Of Grey) (Official Video - Explicit),waU75jdUnYw
UCyInsLK0iu7xYvKmOKIZe8w,Zion & Lennox,2016-08-05T15:00:01Z,692,Zion &amp; Lennox ft. J Balvin - Otra Vez (Video Oficial),6R5i6wQCOCQ
UCa5R55NSXiWAZWi9997XYvg,NeYoVEVO,2014-10-08T16:01:07Z,2912,Ne-Yo - She Knows ft. Juicy J (Official Music Video),Fk1ZO_980DI
UCbOCbp5gXL8jigIBZLqMPrw,HarryStylesVEVO,2019-12-13T05:00:00Z,3914,Harry Styles - To Be So Lonely (Official Audio),6PPK-6FeJ9A
UCLCWqcwfrlyJIC-RBnO-JbA,Gerry Rafferty,2011-01-29T01:31:21Z,3899,Gerry Rafferty - Baker Street (Official Video),Fo6aKnRnBxM
UCo6IsasZdvj9mAklIpZSgYQ,SCRIP THA RIPPER,2012-10-22T19:22:22Z,1674,Kendrick Lamar - Swimming Pools (Black Hippy Remix),Habla3Hx0Rg
UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,2019-04-22T08:59:58Z,2875,TWICE &quot;FANCY&quot; M/V,kOHB85vDuow
UCaHNFIob5Ixv74f5on3lvIw,CalvinHarrisVEVO,2017-06-30T04:00:04Z,815,"Calvin Harris - Slide (Official Audio) ft. Frank Ocean, Migos",8Ee4QjCEHHc
UCjjC1Jk_1o1VWpLalgo21XQ,GEazyMusicVEVO,2015-10-30T07:00:00Z,4235,G-Eazy - Random (Official Audio),-9r7ezjl1us
UC8nsu-5uwxEp1LtqNwMMPiw,ADayToRememberVEVO,2011-09-30T22:29:51Z,4289,A Day To Remember - The Downfall of Us All (Official Video),CN4IIgFz93k
UCrPMM16a2XymtrPJwFW4kAQ,Dennis DJ,2018-09-12T23:27:43Z,3154,Kevin o Chris - Medley da Gaiola (Dennis Dj Remix),oi8lt6WXB4U
UCQ5kHOKpF3-1_UCKaqXARRg,OneRepublicVEVO,2019-05-17T03:58:16Z,2309,OneRepublic - Rescue Me,Nym5stAJAt8
UC4q12NoPNySbVqwpw4iO5Vg,Hillsong Worship,2018-03-23T10:00:42Z,3885,So Will I (100 Billion X) - Hillsong Worship,GfVd5x9W1Xc
UCqrBKQHQVEvD2Q9FP0DCP2g,benny blanco,2019-08-30T18:00:13Z,3175,"benny blanco, Juice WRLD - Graduation (Official Music Video)",M3N06KyK3s0
UCVbeVJ8Nb1VgHjgDLZQPzLA,HotChelleRaeVEVO,2011-04-20T21:49:50Z,3880,Hot Chelle Rae - Tonight Tonight,QzlNFcT2aOE
UCxE5jEls-T0QtlTHT8lI1lw,OliviaRodrigoVEVO,2021-05-21T04:00:03Z,4318,Olivia Rodrigo - favorite crime (Lyric Video),AyX_LL9nWSE
UCz2SUbUr2k0T3nEmutgsPjg,Hear This Music,2018-11-06T05:05:31Z,1856,Bubalu - Anuel AA x Prince Royce x Becky G x Mambo Kingz x Dj Luian,atNGFSCjwuc
UCr9PLWvYZ32WYu_yN86ty5Q,Tricky Vault,2009-05-11T02:34:33Z,1410,Limp Bizkit - Behind Blue Eyes - Lyrics,8IEQpfA528M
UCsjrSi7xMkKPk4gcLSjFKbA,asapfergVEVO,2016-01-19T18:00:00Z,2270,A$AP Ferg - New Level (Official Video) ft. Future,Srns7NiO278
UCVEQWNjqi2vnxrfvpH58neg,DisclosureVEVO,2015-09-29T15:00:01Z,1203,Disclosure - Magnets ft. Lorde,b_KfnGBtVeA
UCzQRDNpCgMmXZhAFha72cNA,HaiDo Ji Nguyen,2020-08-06T19:44:45Z,3768,Drake - 6 God,GI5ydJsYa9E
UCS0IDk6AuG-0kI6Sw-0PJyA,SeebVEVO,2018-12-19T09:00:02Z,3335,"Seeb, Bastille - Grip (Official Lyric Video)",LMlCPQVbsFc
UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,2018-07-09T22:05:02Z,2040,Lil Skies - Creeping ft. Rich The Kid (Directed by Cole Bennett),4eS5o3beHko
UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,2013-09-26T03:00:01Z,187,"Drake - Hold On, We’re Going Home ft. Majid Jordan",GxgqpCdOKak
UC2xskkQVFEpLcGFnNSLQY0A,RihannaVEVO,2013-02-12T12:55:10Z,460,Rihanna - Stay ft. Mikky Ekko,JF8BRvqGCNs
UCtqmzLrADS3GS1M2q0wjB0w,InvertOG,2019-12-23T07:09:26Z,3921,Kali Uchis - Dead To Me (Lyrics),Ri4eLn3nuJg
UC-8Q-hLdECwQmaWNwXitYDw,KatyPerryVEVO,2020-05-15T04:00:10Z,3561,Katy Perry - Daisies,NutHKRKBgR0
UCSv-DzyvYmYCst9di5_olcQ,Anna Mintz,2009-10-17T18:22:48Z,3943,Going to California - Led Zeppelin (with lyrics),7IZ-jATBq9A
UCKqqDlf6lfo3ChRA4-gzusQ,DDG,2020-08-22T19:00:09Z,4295,DDG - Moonwalking in Calabasas Remix (feat. Blueface) [Official Music Video],QZ2F3ZP1sxg
UCm3FgJ2Hqm7tb70T-GfwXVA,HalseyVEVO,2019-10-08T17:17:10Z,2434,Halsey - Graveyard,rPgaYeq9NvI
UCDGmojLIoWpXok597xYo8cg,BillieEilishVEVO,2019-11-14T00:00:12Z,2659,Billie Eilish - everything i wanted (Audio),qCTMq7xvdXU
UC5AqDhQeLho7ZMf_HkqQjOg,Emily Grace,2013-05-04T17:02:33Z,1546,Bastille-Oblivion Lyrics,6ZYisBWNtO0
UCjXfz0RBwagVrDo7uL6liqg,WeezerVEVO,2009-06-17T05:26:28Z,1371,Weezer - Say It Ain&#39;t So (Version 3),ENXvZ9YRjbo
UCsgEkEWaXKQwrhlLHFbcQFw,Sub Pop,2006-04-07T21:41:35Z,3204,Iron &amp; Wine - Naked as We Came [OFFICIAL VIDEO],Nd-A-iiPoLg
UCxaRKrg-61IZ24sFZRQ3b_w,Royal Vibes,2020-01-10T05:00:00Z,4358,Tate McRae - friends don’t look at friends that way (Lyrics),44A6MGnfryw
UCwMzrhrw-GhekJgDLj_8gkA,MGMTVEVO,2009-10-25T07:04:22Z,504,MGMT - Electric Feel (Official HD Video),MmZexg8sxyk
UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,2009-10-26T18:31:10Z,379,In The End [Official HD Music Video] - Linkin Park,eVTXPUF4Oz4
UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,2018-04-30T03:00:01Z,4359,"Alok, Zeeba and IRO - Ocean (Official Music Video)",Cfj4fd53--s
UCK-VRwguZP3cokOAxI0F1HA,ThreeDaysGraceVEVO,2012-10-05T07:00:11Z,1933,Three Days Grace - Riot (Audio),ixZDTiXiHsc
UCahVGI5idD85mQlBD2InzzA,reikVEVO,2020-02-18T01:00:10Z,4164,"Reik, Farruko, Camilo - Si Me Dices Que Sí",ieodxKMYRf8
UCdyWmkL9R6fZqBUw01LftNg,YouTob,2019-08-18T12:17:08Z,2476,The Cars  - Drive (Remastered 2018) [HQ],LWmM2HfT-R0
UCN1hnUccO4FD5WfM7ithXaw,Maroon5VEVO,2014-09-29T16:00:13Z,168,Maroon 5 - Animals (Official Music Video),qpgTC9MDx1o
UCKrdjiuS66yXOdEZ_cOD_TA,Megan Thee Stallion,2019-05-18T18:18:31Z,3080,Megan Thee Stallion - Cash Shit ft. Da Baby,2Xe7OAFljOA
