track_id,track,artist,url,genres
69bp2EbF7Q2rqc5N3ylezZ,Sorry,Justin Bieber,https://en.wikipedia.org/wiki/Sorry_(Justin_Bieber_song),pop
69bp2EbF7Q2rqc5N3ylezZ,Sorry,Justin Bieber,https://en.wikipedia.org/wiki/Sorry_(Justin_Bieber_song),edm
2eMwDehkIC1j68U6FA3Eiq,XO TOUR Llif3,Lil Uzi Vert,https://en.wikipedia.org/wiki/Lil_Uzi_Vert_discography,
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,The Chainsmokers,https://en.wikipedia.org/wiki/Don%27t_Let_Me_Down_(The_Chainsmokers_song),edm
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,The Chainsmokers,https://en.wikipedia.org/wiki/Don%27t_Let_Me_Down_(The_Chainsmokers_song),hip hop
7ujx3NYtwO2LkmKGz59mXp,HUMBLE.,Kendrick Lamar,https://en.wikipedia.org/wiki/Humble_(song),hip hop
1AhDOtG9vPSOmsWgNW0BEY,Bohemian Rhapsody - Remastered 2011,Queen,https://en.wikipedia.org/wiki/Bohemian_Rhapsody,rock
1AhDOtG9vPSOmsWgNW0BEY,Bohemian Rhapsody - Remastered 2011,Queen,https://en.wikipedia.org/wiki/Bohemian_Rhapsody,pop
2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,https://en.wikipedia.org/wiki/Happier_(Marshmello_and_Bastille_song),pop
3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,https://en.wikipedia.org/wiki/All_of_Me_(John_Legend_song),r&b
3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,https://en.wikipedia.org/wiki/All_of_Me_(John_Legend_song),pop
7vfWgVGiLgnGbInU5lvSQg,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,https://en.wikipedia.org/wiki/I_Took_a_Pill_in_Ibiza,pop
7vfWgVGiLgnGbInU5lvSQg,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,https://en.wikipedia.org/wiki/I_Took_a_Pill_in_Ibiza,edm
7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,https://en.wikipedia.org/wiki/Better_Now,
2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,https://en.wikipedia.org/wiki/Shallow_(Lady_Gaga_and_Bradley_Cooper_song),rock
2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,https://en.wikipedia.org/wiki/Shallow_(Lady_Gaga_and_Bradley_Cooper_song),pop
2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,https://en.wikipedia.org/wiki/Shallow_(Lady_Gaga_and_Bradley_Cooper_song),country
4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,https://en.wikipedia.org/wiki/Let_Me_Love_You_(DJ_Snake_song),edm
1brwdYwjltrJo7WHpIvbYt,Faded,Alan Walker,https://en.wikipedia.org/wiki/Faded_(Alan_Walker_song),edm
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,https://en.wikipedia.org/wiki/Stressed_Out,rock
14msK75pk3pA33pzPVNtBF,7 rings,Ariana Grande,https://en.wikipedia.org/wiki/7_Rings,hip hop
14msK75pk3pA33pzPVNtBF,7 rings,Ariana Grande,https://en.wikipedia.org/wiki/7_Rings,pop
14msK75pk3pA33pzPVNtBF,7 rings,Ariana Grande,https://en.wikipedia.org/wiki/7_Rings,r&b
6syOdAs4IK8kPWR7gDyjRw,Congratulations,Post Malone,https://en.wikipedia.org/wiki/Congratulations_(Post_Malone_song),hip hop
7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,Hozier,https://en.wikipedia.org/wiki/Take_Me_to_Church,rock
7dS5EaCoMnN7DzlpT6aRn2,Take Me To Church,Hozier,https://en.wikipedia.org/wiki/Take_Me_to_Church,r&b
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,https://en.wikipedia.org/wiki/Jocelyn_Flores,rock
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,https://en.wikipedia.org/wiki/Jocelyn_Flores,hip hop
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,https://en.wikipedia.org/wiki/Jocelyn_Flores,edm
7IHOIqZUUInxjVkko181PB,Stay With Me,Sam Smith,https://en.wikipedia.org/wiki/Stay_with_Me_(Sam_Smith_song),r&b
7BPw9h8vCIX94N0rjFU12S,Cheap Thrills,Sia,https://en.wikipedia.org/wiki/Cheap_Thrills_(song),pop
7BPw9h8vCIX94N0rjFU12S,Cheap Thrills,Sia,https://en.wikipedia.org/wiki/Cheap_Thrills_(song),edm
53B2XmmjJ9rriW1qciMBeX,Treat You Better,Shawn Mendes,https://en.wikipedia.org/wiki/Treat_You_Better_(Shawn_Mendes_song),pop
3ZxsClaR81YqW3GTSvCTke,Let Her Go,Passenger,https://en.wikipedia.org/wiki/Let_Her_Go,rock
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,https://en.wikipedia.org/wiki/Uptown_Funk,r&b
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,https://en.wikipedia.org/wiki/Uptown_Funk,pop
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,https://en.wikipedia.org/wiki/Uptown_Funk,hip hop
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,https://en.wikipedia.org/wiki/Uptown_Funk,edm
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,https://en.wikipedia.org/wiki/Uptown_Funk,rock
1F2HXIJrE2Xn81OzT2zZvW,Unforgettable,French Montana,https://en.wikipedia.org/wiki/Unforgettable_(French_Montana_song),edm
1F2HXIJrE2Xn81OzT2zZvW,Unforgettable,French Montana,https://en.wikipedia.org/wiki/Unforgettable_(French_Montana_song),hip hop
4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,https://en.wikipedia.org/wiki/Chandelier_(song),pop
7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,https://en.wikipedia.org/wiki/Girls_Like_You,pop
7fa9MBXhVfQ8P8Df9OEbD8,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,https://en.wikipedia.org/wiki/Girls_Like_You,rock
6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & M�),Major Lazer,https://en.wikipedia.org/wiki/Cold_Water_(song),
1ds2QsfhAAfRiaFMGDzrdb,What Do You Mean?,Justin Bieber,https://en.wikipedia.org/wiki/What_Do_You_Mean%3F,pop
1ds2QsfhAAfRiaFMGDzrdb,What Do You Mean?,Justin Bieber,https://en.wikipedia.org/wiki/What_Do_You_Mean%3F,edm
4aWmUDTfIPGksMNLV2rQP2,Despacito (Featuring Daddy Yankee),Luis Fonsi,https://en.wikipedia.org/wiki/Despacito,hip hop
4aWmUDTfIPGksMNLV2rQP2,Despacito (Featuring Daddy Yankee),Luis Fonsi,https://en.wikipedia.org/wiki/Despacito,pop
23ihGIrYOSzNNGJ6STAxI4,7 Years,Lukas Graham,https://en.wikipedia.org/wiki/7_Years_(Lukas_Graham_song),r&b
23ihGIrYOSzNNGJ6STAxI4,7 Years,Lukas Graham,https://en.wikipedia.org/wiki/7_Years_(Lukas_Graham_song),pop
6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,https://en.wikipedia.org/wiki/Can%27t_Stop_the_Feeling!,edm
6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,https://en.wikipedia.org/wiki/Can%27t_Stop_the_Feeling!,pop
1WP1r7fuvRqZRnUaTi2I1Q,Stitches,Shawn Mendes,https://en.wikipedia.org/wiki/Stitches_(Shawn_Mendes_song),pop
4fTHdMTq0Znl3djLI1Typn,Cheerleader (Felix Jaehn Remix) - Radio Edit,OMI,https://en.wikipedia.org/wiki/Cheerleader_(song),reggae
4fTHdMTq0Znl3djLI1Typn,Cheerleader (Felix Jaehn Remix) - Radio Edit,OMI,https://en.wikipedia.org/wiki/Cheerleader_(song),edm
0azC730Exh71aQlOt9Zj3y,This Is What You Came For (feat. Rihanna),Calvin Harris,https://en.wikipedia.org/wiki/This_Is_What_You_Came_For,edm
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,https://en.wikipedia.org/wiki/That%27s_What_I_Like_(Bruno_Mars_song),hip hop
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,https://en.wikipedia.org/wiki/That%27s_What_I_Like_(Bruno_Mars_song),jazz
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,https://en.wikipedia.org/wiki/That%27s_What_I_Like_(Bruno_Mars_song),r&b
4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,https://en.wikipedia.org/wiki/Work_from_Home_(song),pop
4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,https://en.wikipedia.org/wiki/Work_from_Home_(song),r&b
1MDoll6jK4rrk2BcFRP5i7,Hello,Adele,https://en.wikipedia.org/wiki/Hello_(Adele_song),r&b
3X38ErFiKgzUxinBlhwuWm,Can't Feel My Face,The Weeknd,https://en.wikipedia.org/wiki/Can%27t_Feel_My_Face,pop
3X38ErFiKgzUxinBlhwuWm,Can't Feel My Face,The Weeknd,https://en.wikipedia.org/wiki/Can%27t_Feel_My_Face,edm
3X38ErFiKgzUxinBlhwuWm,Can't Feel My Face,The Weeknd,https://en.wikipedia.org/wiki/Can%27t_Feel_My_Face,r&b
6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,https://en.wikipedia.org/wiki/Heathens_(song),rock
7wqSzGeodspE3V6RBD5W8L,See You Again (feat. Charlie Puth),Wiz Khalifa,https://en.wikipedia.org/wiki/See_You_Again,hip hop
7wqSzGeodspE3V6RBD5W8L,See You Again (feat. Charlie Puth),Wiz Khalifa,https://en.wikipedia.org/wiki/See_You_Again,pop
6Ep6BzIOB9tz3P4sWqiiAB,Radioactive,Imagine Dragons,https://en.wikipedia.org/wiki/Radioactive_(Imagine_Dragons_song),rock
7wrDRQgHlvDnimrRHfQZxt,Psycho (feat. Ty Dolla $ign),Post Malone,https://en.wikipedia.org/wiki/Psycho_(Post_Malone_song),r&b
5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,https://en.wikipedia.org/wiki/Rockabye_(song),
5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,https://en.wikipedia.org/wiki/Rockabye_(song),edm
6g1NlCpW7fgqDnWbCCDrHl,Wake Me Up - Radio Edit,Avicii,https://en.wikipedia.org/wiki/Wake_Me_Up_(Avicii_song),edm
4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,https://en.wikipedia.org/wiki/Attention_(Charlie_Puth_song),rock
72Q0FQQo32KJloivv5xge2,I'm the One,DJ Khaled,https://en.wikipedia.org/wiki/I%27m_the_One_(DJ_Khaled_song),hip hop
72Q0FQQo32KJloivv5xge2,I'm the One,DJ Khaled,https://en.wikipedia.org/wiki/I%27m_the_One_(DJ_Khaled_song),pop
14WWzenpaEgQZlqPq2nk4v,Work,Rihanna,https://en.wikipedia.org/wiki/Work_(Rihanna_song),edm
14WWzenpaEgQZlqPq2nk4v,Work,Rihanna,https://en.wikipedia.org/wiki/Work_(Rihanna_song),pop
14WWzenpaEgQZlqPq2nk4v,Work,Rihanna,https://en.wikipedia.org/wiki/Work_(Rihanna_song),r&b
3NdDpSvN911VPGivFlV5d0,"I Don�t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,https://en.wikipedia.org/wiki/I_Don%27t_Wanna_Live_Forever,edm
3NdDpSvN911VPGivFlV5d0,"I Don�t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,https://en.wikipedia.org/wiki/I_Don%27t_Wanna_Live_Forever,r&b
3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),Kygo,https://en.wikipedia.org/wiki/It_Ain%27t_Me,edm
6lDo13SSgTv0WbyUQKgnjk,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,https://en.wikipedia.org/wiki/Light_It_Up_(Major_Lazer_song),edm
2rb5MvYT7ZIxbKW5hfcHx8,Mi Gente,J Balvin,https://en.wikipedia.org/wiki/Mi_Gente_(J_Balvin_and_Willy_William_song),edm
2rb5MvYT7ZIxbKW5hfcHx8,Mi Gente,J Balvin,https://en.wikipedia.org/wiki/Mi_Gente_(J_Balvin_and_Willy_William_song),hip hop
06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,https://en.wikipedia.org/wiki/We_Don%27t_Talk_Anymore_(Charlie_Puth_song),pop
519uJbE3zyKLlToVA65PrP,Counting Stars,OneRepublic,https://en.wikipedia.org/wiki/Counting_Stars,pop
519uJbE3zyKLlToVA65PrP,Counting Stars,OneRepublic,https://en.wikipedia.org/wiki/Counting_Stars,rock
6DrBnEWZ5kxvBiBaDaGQnc,Sugar,Maroon 5,https://en.wikipedia.org/wiki/Sugar_(Maroon_5_song),edm
6DrBnEWZ5kxvBiBaDaGQnc,Sugar,Maroon 5,https://en.wikipedia.org/wiki/Sugar_(Maroon_5_song),r&b
6DrBnEWZ5kxvBiBaDaGQnc,Sugar,Maroon 5,https://en.wikipedia.org/wiki/Sugar_(Maroon_5_song),pop
0mel2N9Ws9r4yLQn5QE21Y,Too Good At Goodbyes - Edit,Sam Smith,https://en.wikipedia.org/wiki/Spectre_(2015_film),
0ysmhSqZrkiRkRH4mH8rDn,The Hills,The Weeknd,https://en.wikipedia.org/wiki/The_Hills_(song),rock
0ysmhSqZrkiRkRH4mH8rDn,The Hills,The Weeknd,https://en.wikipedia.org/wiki/The_Hills_(song),hip hop
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,https://en.wikipedia.org/wiki/Can%27t_Hold_Us,
2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,https://en.wikipedia.org/wiki/Ride_(Twenty_One_Pilots_song),rock
2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,https://en.wikipedia.org/wiki/Ride_(Twenty_One_Pilots_song),reggae
2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,https://en.wikipedia.org/wiki/Ride_(Twenty_One_Pilots_song),edm
2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,https://en.wikipedia.org/wiki/Ride_(Twenty_One_Pilots_song),pop
1UfBAJfmofTffrae5ls6DA,Hotline Bling,Drake,https://en.wikipedia.org/wiki/Hotline_Bling,pop
1UfBAJfmofTffrae5ls6DA,Hotline Bling,Drake,https://en.wikipedia.org/wiki/Hotline_Bling,r&b
46THN9jjPWhSqFUu6YsBhv,Panda,Desiigner,https://en.wikipedia.org/wiki/Panda_(Desiigner_song),hip hop
0bAkKNCQfWkexHFn7fIKns,In My Feelings,Drake,https://en.wikipedia.org/wiki/In_My_Feelings,hip hop
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,Martin Garrix,https://en.wikipedia.org/wiki/In_the_Name_of_Love_(Martin_Garrix_and_Bebe_Rexha_song),edm
2Aa1wE8ofs2tu59TOQrZKW,Cake By The Ocean,DNCE,https://en.wikipedia.org/wiki/Cake_by_the_Ocean,edm
2Aa1wE8ofs2tu59TOQrZKW,Cake By The Ocean,DNCE,https://en.wikipedia.org/wiki/Cake_by_the_Ocean,r&b
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",G-Eazy,"https://en.wikipedia.org/wiki/Me,_Myself_%26_I_(G-Eazy_and_Bebe_Rexha_song)",pop
66hayvUbTotekKU3H4ta1f,Where Are � Now (with Justin Bieber),Jack �,https://en.wikipedia.org/wiki/Where_Are_%C3%9C_Now,edm
0r4SsYcwvd8URat6AS2m6f,Lush Life,Zara Larsson,https://en.wikipedia.org/wiki/Lush_Life_(Zara_Larsson_song),pop
7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,"https://en.wikipedia.org/wiki/I_Hate_U,_I_Love_U",pop
7y2YUIyCuVhBidENVT0068,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,https://en.wikipedia.org/wiki/Love_Me_like_You_Do,pop
2Oehrcv4Kov0SuIgWyQY9e,Demons,Imagine Dragons,https://en.wikipedia.org/wiki/Demons_(Imagine_Dragons_song),rock
5aFQU3VPCQ3YGfKBA4tLfj,1-800-273-8255,Logic,,
4RepvCWqsP6zBuzvwYibAS,I Feel It Coming,The Weeknd,https://en.wikipedia.org/wiki/I_Feel_It_Coming,edm
4RepvCWqsP6zBuzvwYibAS,I Feel It Coming,The Weeknd,https://en.wikipedia.org/wiki/I_Feel_It_Coming,pop
1KqlVt63Q4bl1VdSlymr5C,Riptide,Vance Joy,https://en.wikipedia.org/wiki/Riptide_(Vance_Joy_song),folk
1KqlVt63Q4bl1VdSlymr5C,Riptide,Vance Joy,https://en.wikipedia.org/wiki/Riptide_(Vance_Joy_song),pop
0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),Zedd,https://en.wikipedia.org/wiki/Stay_(Zedd_and_Alessia_Cara_song),edm
0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),Zedd,https://en.wikipedia.org/wiki/Stay_(Zedd_and_Alessia_Cara_song),pop
79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,https://en.wikipedia.org/wiki/There%27s_Nothing_Holdin%27_Me_Back,rock
79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,https://en.wikipedia.org/wiki/There%27s_Nothing_Holdin%27_Me_Back,edm
2mdxJLJHzFmiiYdTZ8JcyH,I Fall Apart,Post Malone,https://en.wikipedia.org/wiki/I_Fall_Apart,hip hop
11KJSRSgaDxqydKYiD2Jew,Too Good,Drake,https://en.wikipedia.org/wiki/Too_Good,edm
3rOSwuTsUlJp0Pu0MkN8r8,Mask Off,Future,https://en.wikipedia.org/wiki/Mask_Off,hip hop
2zDt2TfQbxiSPjTVJTgbwz,Starving,Hailee Steinfeld,https://en.wikipedia.org/wiki/Starving_(song),rock
2zDt2TfQbxiSPjTVJTgbwz,Starving,Hailee Steinfeld,https://en.wikipedia.org/wiki/Starving_(song),edm
7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,https://en.wikipedia.org/wiki/Silence_(Marshmello_song),edm
6OZh916QF8XNunWaP97WEZ,Fast Car,Jonas Blue,https://en.wikipedia.org/wiki/Fast_Car,rock
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),Clean Bandit,https://en.wikipedia.org/wiki/Rather_Be,
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),Clean Bandit,https://en.wikipedia.org/wiki/Rather_Be,edm
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),Clean Bandit,https://en.wikipedia.org/wiki/Rather_Be,pop
0IKK48xF4eEdfofyaeKWWO,PILLOWTALK,ZAYN,https://en.wikipedia.org/wiki/Pillowtalk_(song),rock
0IKK48xF4eEdfofyaeKWWO,PILLOWTALK,ZAYN,https://en.wikipedia.org/wiki/Pillowtalk_(song),edm
66qlqxhEMpSHOzjRK4il0b,Castle on the Hill,Ed Sheeran,https://en.wikipedia.org/wiki/Castle_on_the_Hill,folk
66qlqxhEMpSHOzjRK4il0b,Castle on the Hill,Ed Sheeran,https://en.wikipedia.org/wiki/Castle_on_the_Hill,pop
66qlqxhEMpSHOzjRK4il0b,Castle on the Hill,Ed Sheeran,https://en.wikipedia.org/wiki/Castle_on_the_Hill,rock
15vzANxN8G9wWfwAJLLMCg,Paris,The Chainsmokers,https://en.wikipedia.org/wiki/Paris_(The_Chainsmokers_song),edm
15vzANxN8G9wWfwAJLLMCg,Paris,The Chainsmokers,https://en.wikipedia.org/wiki/Paris_(The_Chainsmokers_song),pop
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,https://en.wikipedia.org/wiki/Swalla,edm
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Robin Schulz,https://en.wikipedia.org/wiki/Sugar_(Robin_Schulz_song),edm
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Robin Schulz,https://en.wikipedia.org/wiki/Sugar_(Robin_Schulz_song),pop
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,https://en.wikipedia.org/wiki/One_Kiss_(song),pop
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,https://en.wikipedia.org/wiki/One_Kiss_(song),edm
7LOnWbR6p2YqaGDWQPP8jJ,IDGAF,Dua Lipa,https://en.wikipedia.org/wiki/IDGAF_(song),pop
